t,vm
349.400,8.555
349.600,8.569
349.800,8.524
350.000,8.539
350.200,8.513
350.400,8.489
350.600,8.444
350.800,8.420
351.000,8.416
351.200,8.332
351.400,8.309
351.600,8.484
351.800,8.499
352.000,8.633
352.200,8.607
352.400,8.641
352.600,8.634
352.800,8.608
353.000,8.602
353.200,8.557
353.400,8.512
353.600,8.526
353.800,8.580
354.000,8.555
354.200,8.530
354.400,8.524
354.600,8.519
354.800,8.593
355.000,8.667
355.200,8.601
355.400,8.654
355.600,8.588
355.800,8.582
356.000,8.557
356.200,8.551
356.400,8.486
356.600,8.422
356.800,8.378
357.000,8.315
357.200,8.292
357.400,8.210
357.600,8.169
357.800,8.187
358.000,8.205
358.200,8.163
358.400,8.201
358.600,8.159
358.800,8.098
359.000,8.097
359.200,8.176
359.400,8.253
359.600,8.290
359.800,8.307
360.000,8.383
360.200,8.399
360.400,8.415
360.600,8.391
360.800,8.407
361.000,8.383
361.200,8.340
361.400,8.337
361.600,8.313
361.800,8.271
362.000,8.268
362.200,8.325
362.400,8.361
362.600,8.358
362.800,8.394
363.000,8.330
363.200,8.307
363.400,8.383
363.600,8.340
363.800,8.317
364.000,8.334
364.200,8.330
364.400,8.386
364.600,8.363
364.800,8.359
365.000,8.276
365.200,8.234
365.400,8.212
365.600,8.210
365.800,8.168
366.000,8.206
366.200,8.184
366.400,8.182
366.600,8.181
366.800,8.258
367.000,8.275
367.200,8.273
367.400,8.230
367.600,8.208
367.800,8.186
368.000,8.145
368.200,8.183
368.400,8.161
368.600,8.100
368.800,8.139
369.000,8.157
369.200,8.156
369.400,8.115
369.600,8.094
369.800,8.133
370.000,8.171
370.200,8.189
370.400,8.147
370.600,8.186
370.800,8.223
371.000,8.182
371.200,8.180
371.400,8.158
371.600,8.176
371.800,8.155
372.000,8.173
372.200,8.171
372.400,8.249
372.600,8.246
372.800,8.303
373.000,8.320
373.200,8.357
373.400,8.274
373.600,8.232
373.800,8.249
374.000,8.326
374.200,8.283
374.400,8.359
374.600,8.395
374.800,8.372
375.000,8.408
375.200,8.404
375.400,8.439
375.600,8.395
375.800,8.451
376.000,8.427
376.200,8.442
376.400,8.438
376.600,8.414
376.800,8.370
377.000,8.386
377.200,8.382
377.400,8.359
377.600,8.355
377.800,8.411
378.000,8.387
378.200,8.443
378.400,8.458
378.600,8.434
378.800,8.410
379.000,8.425
379.200,8.421
379.400,8.358
379.600,8.334
379.800,8.311
380.000,8.328
380.200,8.344
380.400,8.341
380.600,8.338
380.800,8.354
381.000,8.370
381.200,8.327
381.400,8.304
381.600,8.281
381.800,8.338
382.000,8.315
382.200,8.272
382.400,8.250
382.600,8.346
382.800,8.362
383.000,8.398
383.200,8.355
383.400,8.332
383.600,8.269
383.800,8.266
384.000,8.283
384.200,8.261
384.400,8.278
384.600,8.275
384.800,8.253
385.000,8.191
385.200,8.149
385.400,8.128
385.600,8.147
385.800,8.125
386.000,8.104
386.200,8.083
386.400,8.023
386.600,8.023
386.800,8.102
387.000,8.160
387.200,8.179
387.400,8.216
387.600,8.194
387.800,8.193
388.000,8.191
388.200,8.248
388.400,8.246
388.600,8.204
388.800,8.182
389.000,8.101
389.200,8.080
389.400,8.099
389.600,8.058
389.800,8.038
390.000,8.058
390.200,8.097
390.400,8.096
390.600,8.095
390.800,8.074
391.000,8.034
391.200,8.033
391.400,8.033
391.600,7.993
391.800,7.934
392.000,7.994
392.200,8.014
392.400,8.033
392.600,8.112
392.800,8.052
393.000,8.031
393.200,7.991
393.400,7.972
393.600,7.972
393.800,7.952
394.000,7.953
394.200,7.993
394.400,7.973
394.600,7.954
394.800,8.014
395.000,7.954
395.200,7.935
395.400,7.975
395.600,7.995
395.800,8.035
396.000,8.014
396.200,7.975
396.400,7.995
396.600,7.975
396.800,7.936
397.000,7.976
397.200,8.036
397.400,8.035
397.600,8.015
397.800,7.955
398.000,7.916
398.200,7.977
398.400,7.997
398.600,8.056
398.800,8.036
399.000,8.055
399.200,7.995
399.400,7.995
399.600,7.995
399.800,7.956
400.000,7.917
400.200,7.878
400.400,7.938
400.600,7.899
400.800,7.841
401.000,7.882
401.200,7.883
401.400,7.845
401.600,7.807
401.800,7.829
402.000,7.791
402.200,7.793
402.400,7.795
402.600,7.757
402.800,7.740
403.000,7.782
403.200,7.824
403.400,7.825
403.600,7.827
403.800,7.888
404.000,7.870
404.200,7.851
404.400,7.833
404.600,7.854
404.800,7.816
405.000,7.838
405.200,7.958
405.400,7.978
405.600,7.979
405.800,7.939
406.000,8.059
406.200,8.098
406.400,8.136
406.600,8.115
406.800,8.094
407.000,8.073
407.200,8.053
407.400,8.132
407.600,8.091
407.800,8.070
408.000,8.010
408.200,7.990
408.400,7.950
408.600,7.951
408.800,7.912
409.000,7.913
409.200,7.933
409.400,7.934
409.600,7.935
409.800,7.876
410.000,7.857
410.200,7.839
410.400,7.801
410.600,7.783
410.800,7.726
411.000,7.689
411.200,7.672
411.400,7.656
411.600,7.679
411.800,7.702
412.000,7.685
412.200,7.708
412.400,7.691
412.600,7.674
412.800,7.678
413.000,7.701
413.200,7.684
413.400,7.707
413.600,7.710
413.800,7.712
414.000,7.735
414.200,7.698
414.400,7.780
414.600,7.743
414.800,7.745
415.000,7.827
415.200,7.849
415.400,7.791
415.600,7.773
415.800,7.854
416.000,7.915
416.200,7.896
416.400,7.878
416.600,7.899
416.800,7.820
417.000,7.822
417.200,7.844
417.400,7.845
417.600,7.867
417.800,7.848
418.000,7.889
418.200,7.930
418.400,7.970
418.600,7.990
418.800,8.010
419.000,7.990
419.200,7.951
419.400,7.991
419.600,7.951
419.800,7.932
420.000,7.893
420.200,7.855
420.400,7.836
420.600,7.838
420.800,7.800
421.000,7.802
421.200,7.764
421.400,7.747
421.600,7.710
421.800,7.792
422.000,7.853
422.200,7.874
422.400,7.856
422.600,7.877
422.800,7.839
423.000,7.840
423.200,7.862
423.400,7.843
423.600,7.805
423.800,7.847
424.000,7.809
424.200,7.850
424.400,7.832
424.600,7.794
424.800,7.816
425.000,7.758
425.200,7.780
425.400,7.822
425.600,7.824
425.800,7.826
426.000,7.827
426.200,7.750
426.400,7.752
426.600,7.755
426.800,7.797
427.000,7.799
427.200,7.840
427.400,7.862
427.600,7.923
427.800,7.904
428.000,7.924
428.200,7.945
428.400,7.965
428.600,7.966
428.800,7.986
429.000,8.006
429.200,7.946
429.400,7.967
429.600,8.066
429.800,8.085
430.000,8.104
430.200,8.103
430.400,8.201
430.600,8.199
430.800,8.237
431.000,8.254
431.200,8.351
431.400,8.367
431.600,8.383
431.800,8.399
432.000,8.474
432.200,8.430
432.400,8.465
432.600,8.520
432.800,8.495
433.000,8.470
433.200,8.446
433.400,8.422
433.600,8.418
433.800,8.433
434.000,8.449
434.200,8.425
434.400,8.420
434.600,8.416
434.800,8.392
435.000,8.369
435.200,8.306
435.400,8.302
435.600,8.359
435.800,8.415
436.000,8.470
436.200,8.505
436.400,8.500
436.600,8.455
436.800,8.451
437.000,8.407
437.200,8.383
437.400,8.399
437.600,8.375
437.800,8.312
438.000,8.269
438.200,8.188
438.400,8.146
438.600,8.125
438.800,8.203
439.000,8.161
439.200,8.120
439.400,8.198
439.600,8.236
439.800,8.214
440.000,8.192
440.200,8.170
440.400,8.188
440.600,8.166
440.800,8.224
441.000,8.301
441.200,8.298
441.400,8.256
441.600,8.352
441.800,8.289
442.000,8.286
442.200,8.383
442.400,8.458
442.600,8.493
442.800,8.488
443.000,8.503
443.200,8.498
443.400,8.473
443.600,8.489
443.800,8.503
444.000,8.498
444.200,8.474
444.400,8.429
444.600,8.584
444.800,8.657
445.000,8.631
445.200,8.644
445.400,8.638
445.600,8.572
445.800,8.527
446.000,8.482
446.200,8.557
446.400,8.531
446.600,8.546
446.800,8.540
447.000,8.515
447.200,8.550
447.400,8.564
447.600,8.558
447.800,8.553
448.000,8.607
448.200,8.621
448.400,8.674
448.600,8.647
448.800,8.621
449.000,8.615
449.200,8.668
449.400,8.682
449.600,8.675
449.800,8.648
450.000,8.701
450.200,8.734
450.400,8.826
450.600,8.738
450.800,8.711
451.000,8.724
451.200,8.717
451.400,8.730
451.600,8.722
451.800,8.735
452.000,8.728
452.200,8.701
452.400,8.674
452.600,8.707
452.800,8.700
453.000,8.673
453.200,8.766
453.400,8.778
453.600,8.790
453.800,8.782
454.000,8.774
454.200,8.767
454.400,8.838
454.600,8.810
454.800,8.822
455.000,8.873
455.200,8.865
455.400,8.856
455.600,8.828
455.800,8.859
456.000,8.890
456.200,8.921
456.400,8.912
456.600,8.863
456.800,8.934
457.000,8.944
457.200,8.935
457.400,8.926
457.600,8.956
457.800,8.887
458.000,8.898
458.200,8.890
458.400,8.960
458.600,8.931
458.800,8.902
459.000,8.833
459.200,8.825
459.400,8.777
459.600,8.770
459.800,8.742
460.000,8.755
460.200,8.727
460.400,8.740
460.600,8.792
460.800,8.804
461.000,8.756
461.200,8.848
461.400,8.840
461.600,8.871
461.800,8.803
462.000,8.815
462.200,8.826
462.400,8.798
462.600,8.731
462.800,8.744
463.000,8.716
463.200,8.690
463.400,8.623
463.600,8.657
463.800,8.630
464.000,8.624
464.200,8.618
464.400,8.572
464.600,8.567
464.800,8.601
465.000,8.575
465.200,8.549
465.400,8.584
465.600,8.538
465.800,8.553
466.000,8.547
466.200,8.562
466.400,8.497
466.600,8.472
466.800,8.428
467.000,8.463
467.200,8.518
467.400,8.532
467.600,8.507
467.800,8.463
468.000,8.438
468.200,8.434
468.400,8.509
468.600,8.484
468.800,8.499
469.000,8.474
469.200,8.509
469.400,8.484
469.600,8.420
469.800,8.575
470.000,8.648
470.200,8.661
470.400,8.694
470.600,8.648
470.800,8.622
471.000,8.616
471.200,8.629
471.400,8.583
471.600,8.637
471.800,8.670
472.000,8.664
472.200,8.657
472.400,8.631
472.600,8.644
472.800,8.638
473.000,8.572
473.200,8.626
473.400,8.580
473.600,8.555
473.800,8.529
474.000,8.584
474.200,8.578
474.400,8.513
474.600,8.468
474.800,8.404
475.000,8.360
475.200,8.297
475.400,8.294
475.600,8.252
475.800,8.210
476.000,8.287
476.200,8.304
476.400,8.261
476.600,8.180
476.800,8.118
477.000,8.157
477.200,8.155
477.400,8.173
477.600,8.172
477.800,8.150
478.000,8.188
478.200,8.167
478.400,8.125
478.600,8.104
478.800,8.084
479.000,8.043
479.200,8.142
479.400,8.121
479.600,8.100
479.800,8.198
480.000,8.176
480.200,8.214
480.400,8.192
480.600,8.210
480.800,8.287
481.000,8.304
481.200,8.241
481.400,8.219
481.600,8.158
481.800,8.136
482.000,8.095
482.200,8.134
482.400,8.172
482.600,8.210
482.800,8.248
483.000,8.245
483.200,8.203
483.400,8.300
483.600,8.277
483.800,8.275
484.000,8.212
484.200,8.210
484.400,8.188
484.600,8.167
484.800,8.205
485.000,8.302
485.200,8.279
485.400,8.237
485.600,8.254
485.800,8.252
486.000,8.289
486.200,8.286
486.400,8.342
486.600,8.379
486.800,8.414
487.000,8.470
487.200,8.406
487.400,8.402
487.600,8.398
487.800,8.334
488.000,8.331
488.200,8.328
488.400,8.265
488.600,8.302
488.800,8.319
489.000,8.316
489.200,8.313
489.400,8.290
489.600,8.287
489.800,8.264
490.000,8.301
490.200,8.338
490.400,8.315
490.600,8.331
490.800,8.348
491.000,8.443
491.200,8.419
491.400,8.455
491.600,8.411
491.800,8.466
492.000,8.422
492.200,8.358
492.400,8.374
492.600,8.470
492.800,8.485
493.000,8.460
493.200,8.456
493.400,8.451
493.600,8.486
493.800,8.422
494.000,8.398
494.200,8.374
494.400,8.371
494.600,8.327
494.800,8.324
495.000,8.281
495.200,8.298
495.400,8.375
495.600,8.411
495.800,8.446
496.000,8.481
496.200,8.476
496.400,8.432
496.600,8.428
496.800,8.463
497.000,8.399
497.200,8.395
497.400,8.352
497.600,8.368
497.800,8.404
498.000,8.479
498.200,8.475
498.400,8.509
498.600,8.504
498.800,8.539
499.000,8.553
499.200,8.508
499.400,8.563
499.600,8.557
499.800,8.631
500.000,8.565
500.200,8.599
500.400,8.573
500.600,8.528
500.800,8.543
501.000,8.537
501.200,8.552
501.400,8.507
501.600,8.522
501.800,8.596
502.000,8.649
502.200,8.663
502.400,8.616
502.600,8.670
502.800,8.643
503.000,8.676
503.200,8.591
503.400,8.545
503.600,8.520
503.800,8.594
504.000,8.548
504.200,8.622
504.400,8.576
504.600,8.650
504.800,8.584
505.000,8.598
505.200,8.592
505.400,8.646
505.600,8.699
505.800,8.712
506.000,8.764
506.200,8.796
506.400,8.808
506.600,8.741
506.800,8.733
507.000,8.686
507.200,8.680
507.400,8.673
507.600,8.607
507.800,8.541
508.000,8.576
508.200,8.550
508.400,8.485
508.600,8.441
508.800,8.456
509.000,8.491
509.200,8.447
509.400,8.423
509.600,8.438
509.800,8.414
510.000,8.430
510.200,8.406
510.400,8.382
510.600,8.398
510.800,8.414
511.000,8.430
511.200,8.425
511.400,8.461
511.600,8.476
511.800,8.491
512.000,8.466
512.200,8.462
512.400,8.398
512.600,8.354
512.800,8.351
513.000,8.308
513.200,8.423
513.400,8.479
513.600,8.434
513.800,8.450
514.000,8.386
514.200,8.303
514.400,8.320
514.600,8.297
514.800,8.254
515.000,8.271
515.200,8.269
515.400,8.286
515.600,8.303
515.800,8.340
516.000,8.376
516.200,8.372
516.400,8.349
516.600,8.365
516.800,8.341
517.000,8.338
517.200,8.355
517.400,8.292
517.600,8.309
517.800,8.345
518.000,8.302
518.200,8.260
518.400,8.217
518.600,8.195
518.800,8.233
519.000,8.231
519.200,8.228
519.400,8.266
519.600,8.224
519.800,8.162
520.000,8.240
520.200,8.198
520.400,8.176
520.600,8.154
520.800,8.192
521.000,8.131
521.200,8.090
521.400,8.149
521.600,8.127
521.800,8.106
522.000,8.105
522.200,8.144
522.400,8.162
522.600,8.121
522.800,8.100
523.000,8.059
523.200,8.118
523.400,8.038
523.600,7.998
523.800,7.998
524.000,8.037
524.200,7.998
524.400,8.116
524.600,8.115
524.800,8.114
525.000,8.133
525.200,8.092
525.400,8.111
525.600,8.129
525.800,8.089
526.000,8.088
526.200,8.107
526.400,8.046
526.600,8.085
526.800,8.084
527.000,8.103
527.200,8.162
527.400,8.180
527.600,8.099
527.800,8.058
528.000,8.018
528.200,8.097
528.400,8.037
528.600,8.096
528.800,8.194
529.000,8.172
529.200,8.111
529.400,8.150
529.600,8.128
529.800,8.107
530.000,8.106
530.200,8.125
530.400,8.144
530.600,8.103
530.800,8.141
531.000,8.100
531.200,8.099
531.400,8.098
531.600,8.117
531.800,8.076
532.000,8.056
532.200,8.075
532.400,8.035
532.600,8.014
532.800,8.034
533.000,8.073
533.200,8.033
533.400,8.092
533.600,8.091
533.800,8.031
534.000,8.050
534.200,8.089
534.400,8.069
534.600,8.088
534.800,8.107
535.000,8.066
535.200,8.026
535.400,7.986
535.600,8.006
535.800,7.986
536.000,8.006
536.200,7.986
536.400,8.006
536.600,8.105
536.800,8.144
537.000,8.202
537.200,8.160
537.400,8.158
537.600,8.137
537.800,8.195
538.000,8.154
538.200,8.192
538.400,8.249
538.600,8.207
538.800,8.225
539.000,8.242
539.200,8.240
539.400,8.238
539.600,8.216
539.800,8.194
540.000,8.152
540.200,8.210
540.400,8.228
540.600,8.225
540.800,8.203
541.000,8.201
541.200,8.140
541.400,8.139
541.600,8.197
541.800,8.234
542.000,8.232
542.200,8.230
542.400,8.227
542.600,8.186
542.800,8.184
543.000,8.142
543.200,8.121
543.400,8.140
543.600,8.118
543.800,8.157
544.000,8.155
544.200,8.134
544.400,8.133
544.600,8.151
544.800,8.189
545.000,8.168
545.200,8.186
545.400,8.144
545.600,8.103
545.800,8.142
546.000,8.160
546.200,8.139
546.400,8.118
546.600,8.057
546.800,8.057
547.000,8.056
547.200,7.996
547.400,7.937
547.600,7.917
547.800,7.918
548.000,7.979
548.200,8.058
548.400,8.097
548.600,8.056
548.800,8.036
549.000,8.016
549.200,7.996
549.400,8.055
549.600,8.035
549.800,8.094
550.000,8.153
550.200,8.230
550.400,8.188
550.600,8.147
550.800,8.126
551.000,8.124
551.200,8.123
551.400,8.082
551.600,8.082
551.800,8.061
552.000,8.060
552.200,8.000
552.400,8.099
552.600,8.059
552.800,8.118
553.000,8.116
553.200,8.135
553.400,8.173
553.600,8.132
553.800,8.071
554.000,8.071
554.200,8.070
554.400,8.109
554.600,8.108
554.800,8.067
555.000,8.047
555.200,8.086
555.400,8.144
555.600,8.163
555.800,8.181
556.000,8.120
556.200,8.158
556.400,8.176
556.600,8.234
556.800,8.251
557.000,8.249
557.200,8.286
557.400,8.283
557.600,8.300
557.800,8.277
558.000,8.215
558.200,8.213
558.400,8.211
558.600,8.189
558.800,8.227
559.000,8.185
559.200,8.223
559.400,8.201
559.600,8.199
559.800,8.197
560.000,8.175
560.200,8.134
560.400,8.053
560.600,8.053
560.800,8.032
561.000,8.072
561.200,8.071
561.400,8.031
561.600,7.991
561.800,7.991
562.000,7.971
562.200,7.952
562.400,8.012
562.600,8.011
562.800,8.031
563.000,8.031
563.200,8.011
563.400,8.050
563.600,8.089
563.800,8.088
564.000,8.127
564.200,8.126
564.400,8.125
564.600,8.123
564.800,8.182
565.000,8.200
565.200,8.198
565.400,8.215
565.600,8.154
565.800,8.172
566.000,8.250
566.200,8.287
566.400,8.304
566.600,8.261
566.800,8.239
567.000,8.197
567.200,8.215
567.400,8.133
567.600,8.073
567.800,8.032
568.000,8.052
568.200,7.972
568.400,7.953
568.600,7.993
568.800,8.032
569.000,8.012
569.200,8.052
569.400,8.091
569.600,8.050
569.800,8.050
570.000,8.049
570.200,8.108
570.400,8.166
570.600,8.145
570.800,8.203
571.000,8.181
571.200,8.179
571.400,8.158
571.600,8.117
571.800,8.036
572.000,7.996
572.200,7.977
572.400,7.957
572.600,7.898
572.800,7.879
573.000,7.861
573.200,7.862
573.400,7.903
573.600,7.924
573.800,7.845
574.000,7.867
574.200,7.848
574.400,7.810
574.600,7.792
574.800,7.814
575.000,7.855
575.200,7.857
575.400,7.838
575.600,7.820
575.800,7.842
576.000,7.843
576.200,7.786
576.400,7.708
576.600,7.711
576.800,7.734
577.000,7.717
577.200,7.720
577.400,7.722
577.600,7.705
577.800,7.728
578.000,7.731
578.200,7.753
578.400,7.756
578.600,7.778
578.800,7.859
579.000,7.881
579.200,7.882
579.400,7.903
579.600,7.904
579.800,7.885
580.000,7.866
580.200,7.848
580.400,7.810
580.600,7.811
580.800,7.833
581.000,7.815
581.200,7.797
581.400,7.799
581.600,7.821
581.800,7.862
582.000,7.824
582.200,7.826
582.400,7.887
582.600,7.868
582.800,7.830
583.000,7.851
583.200,7.774
583.400,7.776
583.600,7.857
583.800,7.859
584.000,7.840
584.200,7.802
584.400,7.844
584.600,7.865
584.800,7.926
585.000,7.907
585.200,7.947
585.400,7.869
585.600,7.870
585.800,7.812
586.000,7.814
586.200,7.835
586.400,7.817
586.600,7.779
586.800,7.782
587.000,7.823
587.200,7.845
587.400,7.787
587.600,7.789
587.800,7.831
588.000,7.832
588.200,7.755
588.400,7.738
588.600,7.701
588.800,7.644
589.000,7.608
589.200,7.632
589.400,7.596
589.600,7.639
589.800,7.663
590.000,7.666
590.200,7.768
590.400,7.771
590.600,7.733
590.800,7.736
591.000,7.758
591.200,7.761
591.400,7.743
591.600,7.726
591.800,7.729
592.000,7.712
592.200,7.635
592.400,7.639
592.600,7.682
592.800,7.665
593.000,7.708
593.200,7.652
593.400,7.596
593.600,7.620
593.800,7.604
594.000,7.608
594.200,7.552
594.400,7.537
594.600,7.462
594.800,7.547
595.000,7.512
595.200,7.516
595.400,7.561
595.600,7.644
595.800,7.747
596.000,7.710
596.200,7.693
596.400,7.696
596.600,7.679
596.800,7.702
597.000,7.725
597.200,7.708
597.400,7.671
597.600,7.615
597.800,7.559
598.000,7.524
598.200,7.509
598.400,7.573
598.600,7.617
598.800,7.660
599.000,7.664
599.200,7.647
599.400,7.651
599.600,7.615
599.800,7.618
600.000,7.662
600.200,7.725
600.400,7.668
600.600,7.691
600.800,7.674
601.000,7.678
601.200,7.760
601.400,7.762
601.600,7.725
601.800,7.668
602.000,7.632
602.200,7.576
602.400,7.561
602.600,7.525
602.800,7.550
603.000,7.594
603.200,7.578
603.400,7.543
603.600,7.488
603.800,7.473
604.000,7.518
604.200,7.483
604.400,7.468
604.600,7.533
604.800,7.518
605.000,7.523
605.200,7.488
605.400,7.493
605.600,7.458
605.800,7.483
606.000,7.449
606.200,7.415
606.400,7.401
606.600,7.407
606.800,7.413
607.000,7.379
607.200,7.405
607.400,7.431
607.600,7.476
607.800,7.540
608.000,7.505
608.200,7.490
608.400,7.515
608.600,7.560
608.800,7.524
609.000,7.470
609.200,7.475
609.400,7.500
609.600,7.465
609.800,7.550
610.000,7.534
610.200,7.480
610.400,7.485
610.600,7.530
610.800,7.495
611.000,7.539
611.200,7.504
611.400,7.489
611.600,7.475
611.800,7.420
612.000,7.367
612.200,7.413
612.400,7.339
612.600,7.346
612.800,7.352
613.000,7.378
613.200,7.365
613.400,7.351
613.600,7.358
613.800,7.324
614.000,7.291
614.200,7.259
614.400,7.306
614.600,7.313
614.800,7.280
615.000,7.307
615.200,7.294
615.400,7.321
615.600,7.347
615.800,7.373
616.000,7.360
616.200,7.346
616.400,7.392
616.600,7.478
616.800,7.463
617.000,7.449
617.200,7.434
617.400,7.420
617.600,7.465
617.800,7.490
618.000,7.476
618.200,7.441
618.400,7.467
618.600,7.512
618.800,7.556
619.000,7.501
619.200,7.486
619.400,7.511
619.600,7.476
619.800,7.501
620.000,7.526
620.200,7.570
620.400,7.594
620.600,7.579
620.800,7.563
621.000,7.587
621.200,7.591
621.400,7.674
621.600,7.697
621.800,7.720
622.000,7.782
622.200,7.844
622.400,7.905
622.600,7.945
622.800,7.986
623.000,8.085
623.200,8.084
623.400,8.063
623.600,7.983
623.800,7.924
624.000,7.925
624.200,7.945
624.400,8.025
624.600,8.045
624.800,7.965
625.000,7.985
625.200,7.946
625.400,7.907
625.600,7.927
625.800,7.908
626.000,7.949
626.200,7.969
626.400,7.970
626.600,8.009
626.800,8.029
627.000,8.068
627.200,8.088
627.400,8.107
627.600,8.086
627.800,8.025
628.000,7.986
628.200,7.966
628.400,7.927
628.600,7.947
628.800,7.928
629.000,7.948
629.200,7.988
629.400,7.929
629.600,7.930
629.800,7.891
630.000,7.872
630.200,7.834
630.400,7.855
630.600,7.916
630.800,7.937
631.000,7.878
631.200,7.820
631.400,7.782
631.600,7.745
631.800,7.727
632.000,7.730
632.200,7.693
632.400,7.696
632.600,7.679
632.800,7.722
633.000,7.804
633.200,7.766
633.400,7.690
633.600,7.653
633.800,7.617
634.000,7.640
634.200,7.644
634.400,7.628
634.600,7.631
634.800,7.655
635.000,7.757
635.200,7.720
635.400,7.762
635.600,7.765
635.800,7.728
636.000,7.790
636.200,7.812
636.400,7.833
636.600,7.815
636.800,7.837
637.000,7.838
637.200,7.840
637.400,7.881
637.600,7.843
637.800,7.824
638.000,7.767
638.200,7.749
638.400,7.772
638.600,7.734
638.800,7.717
639.000,7.680
639.200,7.683
639.400,7.786
639.600,7.807
639.800,7.948
640.000,7.968
640.200,7.969
640.400,7.989
640.600,7.989
640.800,7.989
641.000,7.930
641.200,7.950
641.400,7.990
641.600,7.990
641.800,7.971
642.000,7.931
642.200,7.972
642.400,7.932
642.600,7.933
642.800,7.894
643.000,7.855
643.200,7.797
643.400,7.740
643.600,7.802
643.800,7.764
644.000,7.787
644.200,7.789
644.400,7.751
644.600,7.833
644.800,7.815
645.000,7.817
645.200,7.878
645.400,7.919
645.600,7.939
645.800,7.940
646.000,7.921
646.200,8.040
646.400,7.980
646.600,8.000
646.800,8.000
647.000,7.941
647.200,7.902
647.400,7.863
647.600,7.845
647.800,7.866
648.000,7.808
648.200,7.770
648.400,7.753
648.600,7.735
648.800,7.798
649.000,7.720
649.200,7.703
649.400,7.766
649.600,7.728
649.800,7.711
650.000,7.734
650.200,7.717
650.400,7.739
650.600,7.782
650.800,7.803
651.000,7.746
651.200,7.808
651.400,7.810
651.600,7.772
651.800,7.774
652.000,7.856
652.200,7.837
652.400,7.819
652.600,7.861
652.800,7.862
653.000,7.903
653.200,7.983
653.400,7.964
653.600,7.964
653.800,8.043
654.000,8.063
654.200,8.082
654.400,8.141
654.600,8.139
654.800,8.177
655.000,8.195
655.200,8.213
655.400,8.271
655.600,8.228
655.800,8.246
656.000,8.204
656.200,8.162
656.400,8.240
656.600,8.237
656.800,8.235
657.000,8.233
657.200,8.191
657.400,8.209
657.600,8.207
657.800,8.224
658.000,8.202
658.200,8.240
658.400,8.257
658.600,8.295
658.800,8.252
659.000,8.190
659.200,8.149
659.400,8.088
659.600,8.087
659.800,8.046
660.000,8.026
660.200,8.026
660.400,8.006
660.600,8.085
660.800,8.144
661.000,8.122
661.200,8.121
661.400,8.160
661.600,8.158
661.800,8.176
662.000,8.115
662.200,8.153
662.400,8.152
662.600,8.131
662.800,8.149
663.000,8.168
663.200,8.166
663.400,8.184
663.600,8.182
663.800,8.180
664.000,8.238
664.200,8.216
664.400,8.253
664.600,8.191
664.800,8.170
665.000,8.247
665.200,8.245
665.400,8.242
665.600,8.220
665.800,8.258
666.000,8.235
666.200,8.253
666.400,8.250
666.600,8.268
666.800,8.304
667.000,8.341
667.200,8.318
667.400,8.335
667.600,8.331
667.800,8.288
668.000,8.305
668.200,8.263
668.400,8.260
668.600,8.198
668.800,8.176
669.000,8.274
669.200,8.231
669.400,8.170
669.600,8.148
669.800,8.186
670.000,8.145
670.200,8.183
670.400,8.201
670.600,8.140
670.800,8.138
671.000,8.196
671.200,8.234
671.400,8.212
671.600,8.229
671.800,8.247
672.000,8.225
672.200,8.262
672.400,8.180
672.600,8.218
672.800,8.157
673.000,8.135
673.200,8.233
673.400,8.151
673.600,8.130
673.800,8.089
674.000,8.108
674.200,8.087
674.400,8.126
674.600,8.085
674.800,8.045
675.000,7.985
675.200,8.025
675.400,8.005
675.600,8.064
675.800,8.083
676.000,8.122
676.200,8.160
676.400,8.159
676.600,8.197
676.800,8.195
677.000,8.252
677.200,8.190
677.400,8.188
677.600,8.206
677.800,8.284
678.000,8.281
678.200,8.278
678.400,8.354
678.600,8.331
678.800,8.348
679.000,8.324
679.200,8.301
679.400,8.259
679.600,8.236
679.800,8.274
680.000,8.311
680.200,8.347
680.400,8.304
680.600,8.321
680.800,8.258
681.000,8.236
681.200,8.214
681.400,8.212
681.600,8.170
681.800,8.208
682.000,8.186
682.200,8.184
682.400,8.222
682.600,8.180
682.800,8.119
683.000,8.098
683.200,8.057
683.400,8.116
683.600,8.174
683.800,8.193
684.000,8.191
684.200,8.248
684.400,8.305
684.600,8.282
684.800,8.299
685.000,8.277
685.200,8.313
685.400,8.310
685.600,8.347
685.800,8.363
686.000,8.360
686.200,8.336
686.400,8.313
686.600,8.251
686.800,8.308
687.000,8.364
687.200,8.420
687.400,8.455
687.600,8.530
687.800,8.485
688.000,8.500
688.200,8.515
688.400,8.530
688.600,8.505
688.800,8.539
689.000,8.514
689.200,8.449
689.400,8.485
689.600,8.480
689.800,8.515
690.000,8.470
690.200,8.446
690.400,8.560
690.600,8.752
690.800,8.745
691.000,8.718
691.200,8.691
691.400,8.644
691.600,8.678
691.800,8.691
692.000,8.644
692.200,8.618
692.400,8.572
692.600,8.527
692.800,8.482
693.000,8.458
693.200,8.493
693.400,8.508
693.600,8.503
693.800,8.557
694.000,8.532
694.200,8.487
694.400,8.462
694.600,8.478
694.800,8.552
695.000,8.547
695.200,8.482
695.400,8.477
695.600,8.452
695.800,8.428
696.000,8.444
696.200,8.400
696.400,8.376
696.600,8.392
696.800,8.428
697.000,8.404
697.200,8.360
697.400,8.317
697.600,8.314
697.800,8.311
698.000,8.308
698.200,8.344
698.400,8.361
698.600,8.337
698.800,8.314
699.000,8.291
