neuron,t
1493,22.2895
5256,22.289
1987,22.2934
5466,22.3364
6811,22.3234
2222,22.3037
2114,22.2967
7582,22.3059
9941,22.3151
2975,22.338
2047,22.3744
83,22.3364
5593,22.3344
8643,22.3345
6344,22.3402
7365,22.3345
716,22.3402
9426,22.3528
4025,22.3421
1977,22.3434
5536,22.3528
4351,22.4088
9005,22.3817
3935,22.3554
297,22.387
3803,22.3574
4847,22.3748
3344,22.3875
6204,22.3939
6030,22.4444
8750,22.4137
8703,22.4179
1648,22.4364
9035,22.3859
8676,22.4076
7223,22.4146
6331,22.4414
4444,22.4113
1238,22.4025
5720,22.4179
4118,22.4033
9580,22.438
4980,22.4245
3988,22.4113
5771,22.4524
3271,22.4213
1058,22.4115
7564,22.4346
4624,22.4437
5839,22.4343
2861,22.4524
4787,22.43
3241,22.4531
2814,22.4425
6495,22.4665
6151,22.4501
6514,22.447
5734,22.468
6568,22.4445
4644,22.4842
7347,22.4401
5302,22.4399
8758,22.4542
1812,22.4663
9750,22.4567
1863,22.4524
9427,22.4492
5795,22.4613
1415,22.4783
9716,22.467
8163,22.4606
1416,22.485
9050,22.4818
5277,22.4705
6560,22.4721
6882,22.4877
1016,22.4871
3908,22.54
9163,22.4821
643,22.4871
6546,22.5102
9141,22.5202
4255,22.4886
9562,22.4975
2609,22.5121
2113,22.4906
428,22.5121
6828,22.5398
1705,22.5072
9589,22.5452
3742,22.5347
6774,22.5588
5889,22.54
7939,22.5184
9430,22.5538
8670,22.5424
8993,22.5146
1317,22.5342
6629,22.5475
7757,22.5318
4416,22.5588
1047,22.5299
1742,22.5428
7769,22.5916
6011,22.5612
5326,22.5421
2312,22.5612
7296,22.5531
8259,22.5531
1259,22.5645
4032,22.5588
2513,22.5877
5054,22.569
4108,22.583
9790,22.5741
1491,22.5793
3328,22.6326
795,22.5746
5901,22.5749
5478,22.5861
3829,22.583
4549,22.5969
3807,22.5913
3563,22.5834
9823,22.5959
5871,22.5948
2135,22.6049
8960,22.5931
143,22.6036
248,22.5989
4855,22.5969
1158,22.632
2912,22.6016
9937,22.615
6868,22.6265
8714,22.618
2920,22.6227
2626,22.6286
5079,22.6496
2376,22.632
7441,22.6354
255,22.6346
1899,22.632
8772,22.667
7532,22.6785
6450,22.6439
7355,22.6516
272,22.677
3112,22.6925
1257,22.6634
5778,22.6499
4541,22.6383
3840,22.6387
6991,22.6496
5433,22.6939
6843,22.6664
5675,22.642
133,22.6496
9435,22.6772
6175,22.6496
6227,22.655
9786,22.6768
7209,22.6556
9919,22.6863
1581,22.6559
7478,22.6774
5581,22.6671
7889,22.6923
553,22.6768
4748,22.6927
4877,22.7187
9164,22.6799
2835,22.677
1721,22.6978
5380,22.7004
746,22.6859
9867,22.6971
1783,22.7487
1195,22.7086
22,22.7284
231,22.7098
190,22.6966
2819,22.7324
1601,22.7046
5465,22.7118
1789,22.755
9721,22.7433
4618,22.733
1366,22.7397
2554,22.7292
3824,22.7318
6903,22.7487
5091,22.7457
5341,22.7302
6268,22.7434
5934,22.7676
6847,22.7328
8649,22.7391
2516,22.786
2865,22.7993
2411,22.7543
2012,22.7571
6435,22.7662
5750,22.7703
8742,22.7809
7195,22.7807
4139,22.7918
4682,22.8115
9717,22.7993
85,22.7881
7573,22.7978
4868,22.8039
4188,22.7991
8201,22.7917
7147,22.8049
4521,22.8119
5475,22.7998
2871,22.8118
9018,22.8275
9143,22.8225
3170,22.8376
2427,22.8429
560,22.8188
9727,22.8243
4560,22.8472
8513,22.8868
3901,22.8254
2448,22.8352
805,22.8346
9584,22.865
2633,22.8502
1609,22.8493
491,22.857
7439,22.8638
1143,22.8745
3781,22.8688
1426,22.8602
9221,22.8868
5279,22.8629
4931,22.8772
5066,22.9005
4252,22.8803
5673,22.8815
1072,22.8862
274,22.8803
8775,22.878
8918,22.8868
2442,22.9005
4043,22.8868
9459,22.8868
3434,22.8868
8275,22.891
6777,22.8978
6188,22.9289
4021,22.8937
2742,22.891
6389,22.9122
2440,22.9056
5725,22.9005
9483,22.8967
3989,22.8984
7289,22.9107
5586,22.9005
2098,22.8995
6419,22.9186
5959,22.9029
2398,22.9041
4597,22.9096
7689,22.9239
8805,22.9043
2206,22.9125
3431,22.9267
6980,22.9183
6183,22.9382
351,22.935
3618,22.9575
6105,22.9436
748,22.9383
128,22.9387
106,22.9699
189,22.9464
1370,22.9383
2389,22.9638
1098,22.9509
9959,22.9569
8509,22.9469
1495,22.9383
3096,22.9597
4519,22.9617
1753,22.9701
3419,22.9653
3845,22.9527
4197,22.9796
2520,22.9982
121,22.998
9600,22.9814
6537,22.9833
9843,22.9777
9208,22.9943
6499,22.991
1165,23.0071
3889,23.0353
9130,23.0034
6132,22.9956
838,23.0593
8160,23.018
4564,23.0222
9136,23.0147
2769,23.0596
4554,23.0256
836,23.018
7856,23.0169
5858,23.0147
515,23.0963
8242,23.0824
3213,23.026
8327,23.0353
6752,23.0394
324,23.0222
6254,23.026
9007,23.0256
4619,23.0256
404,23.0436
9819,23.0353
2702,23.0256
7588,23.0397
6078,23.026
4441,23.0294
8404,23.064
6027,23.0389
2904,23.1023
9964,23.0353
4298,23.0702
8603,23.0696
9978,23.0703
2504,23.0841
6885,23.0595
9229,23.0808
8103,23.0669
2506,23.0999
6925,23.0732
9436,23.0615
7047,23.0659
8858,23.0627
8033,23.0653
7960,23.0697
8274,23.0877
5552,23.0838
5048,23.0723
6979,23.1066
3735,23.1164
6052,23.0911
872,23.084
4998,23.1032
5532,23.1013
4314,23.1145
5911,23.09
4334,23.0911
6929,23.0992
5332,23.1013
9942,23.1013
4580,23.1013
4349,23.1013
2744,23.1191
1874,23.1146
9558,23.1253
8956,23.1143
9412,23.1126
7063,23.1086
1636,23.1187
1349,23.1304
2371,23.1102
6815,23.1239
6762,23.1183
2767,23.1147
2763,23.1145
8975,23.1274
1797,23.1145
546,23.1191
3832,23.1324
6656,23.1214
5421,23.1193
5399,23.1191
3632,23.1826
638,23.1429
1814,23.1327
8945,23.1208
1482,23.1377
7384,23.1274
6755,23.1758
7837,23.1327
2879,23.1274
7819,23.1324
9756,23.1882
7513,23.1491
4242,23.1491
7315,23.1374
4826,23.1491
9538,23.1358
6966,23.1351
2699,23.1351
1111,23.138
9342,23.1358
8495,23.1351
3346,23.1854
3119,23.1359
519,23.1428
7784,23.1466
6443,23.1634
6160,23.1415
3720,23.1463
9515,23.1833
8435,23.1796
7924,23.1499
6040,23.1973
3936,23.2021
8356,23.1914
5596,23.1705
3315,23.1581
2537,23.1761
9060,23.2182
8166,23.1606
3144,23.1761
1767,23.1748
6532,23.1936
1506,23.1888
678,23.2035
6606,23.1787
7726,23.1758
181,23.1833
3068,23.2035
9213,23.2326
7940,23.1888
6347,23.1841
6319,23.1875
4090,23.1877
1472,23.1831
5837,23.2115
7631,23.2115
6692,23.1936
6728,23.1833
6090,23.1966
6285,23.2083
9111,23.1915
9463,23.2295
7496,23.2035
5407,23.1888
3139,23.1888
8497,23.1918
3561,23.1936
2643,23.2029
9465,23.2029
8776,23.1936
917,23.2018
884,23.1936
3016,23.1936
5023,23.2029
8446,23.2062
6305,23.1956
3471,23.2045
1548,23.2295
1870,23.2029
7104,23.2006
8901,23.2038
1290,23.2035
5495,23.212
4089,23.212
763,23.2301
8220,23.2165
5939,23.2295
151,23.2175
8794,23.2089
6589,23.2165
3202,23.2266
2491,23.2129
4970,23.2153
8984,23.2105
5993,23.2697
5787,23.2198
8066,23.2147
4084,23.2569
9804,23.2751
5336,23.2569
4157,23.2195
4792,23.2569
910,23.2277
7397,23.2295
7277,23.2225
6952,23.2403
699,23.2625
2093,23.2612
1784,23.2534
3027,23.2499
3091,23.2569
2307,23.2319
9642,23.2291
9083,23.2399
7915,23.2313
6414,23.2372
6180,23.2362
4366,23.2499
1411,23.2368
8010,23.2712
7511,23.2415
9983,23.2411
8998,23.2395
1557,23.2569
1323,23.2749
7969,23.2572
7995,23.3063
6471,23.271
6084,23.2836
1563,23.2627
5672,23.2638
1438,23.2839
8436,23.295
7469,23.2775
6543,23.2812
2364,23.3239
344,23.3084
7833,23.2691
3088,23.352
931,23.2873
7130,23.2823
7377,23.2823
6930,23.3186
4399,23.3077
1357,23.3349
7759,23.2962
3900,23.295
450,23.2909
7401,23.2927
7901,23.295
5217,23.3256
3754,23.3017
2151,23.3333
1025,23.3017
962,23.3324
3084,23.3143
8792,23.3382
1173,23.3323
6524,23.306
3614,23.319
4124,23.3084
6819,23.31
9155,23.3349
5788,23.3431
5089,23.3239
2033,23.3179
1458,23.3335
2955,23.3349
332,23.3323
8688,23.3256
5434,23.3251
8475,23.3302
3629,23.3333
9301,23.3349
2804,23.3499
2391,23.3256
920,23.3256
6236,23.3385
7303,23.3549
6467,23.3323
4027,23.3327
3420,23.3385
2535,23.3385
1445,23.3349
580,23.3335
5519,23.3454
4280,23.3333
1633,23.4245
9877,23.3325
7882,23.352
6697,23.3333
5027,23.3398
568,23.3335
6591,23.3508
2964,23.3477
564,23.3349
2849,23.3537
1717,23.3358
5312,23.3385
2737,23.3529
3141,23.3793
8951,23.3431
2923,23.352
5869,23.352
2089,23.3729
2615,23.3593
7554,23.3471
8255,23.3642
7678,23.352
1973,23.3793
4555,23.3507
8538,23.3546
2146,23.3669
7453,23.3542
2798,23.3575
2057,23.3642
2493,23.3709
9546,23.3575
9456,23.3642
2773,23.3604
5011,23.3642
5898,23.3885
499,23.3761
478,23.3793
9294,23.3818
3050,23.4012
8041,23.3818
2994,23.3885
2133,23.3815
3316,23.3785
3802,23.3885
9858,23.3971
7858,23.386
7021,23.3855
3384,23.4094
5118,23.4077
2876,23.3914
5320,23.3856
2854,23.4004
7798,23.3928
6965,23.3914
7885,23.4075
9871,23.4019
3184,23.3966
1744,23.3931
4709,23.4019
728,23.3937
2293,23.4188
5867,23.409
2800,23.4183
4999,23.4073
7505,23.4053
9384,23.4171
7602,23.4164
9737,23.4394
1377,23.4057
1477,23.4091
1420,23.4158
4071,23.4164
7041,23.4168
235,23.4293
8397,23.4147
4070,23.4225
180,23.4394
7686,23.4248
7110,23.4439
3769,23.4373
1307,23.4293
3835,23.4372
7330,23.4609
5431,23.4588
2758,23.451
1780,23.4483
1295,23.4788
7910,23.4452
4238,23.4565
6700,23.4644
5522,23.4565
45,23.4656
6555,23.4747
5790,23.4932
5681,23.4831
5070,23.494
5587,23.4657
136,23.4676
6504,23.4733
5540,23.4749
1192,23.4749
9098,23.4829
9076,23.4886
4881,23.4806
6736,23.4915
8038,23.494
370,23.4931
3759,23.5147
6510,23.5086
4098,23.4888
7004,23.494
5610,23.5
2847,23.526
355,23.5353
7079,23.548
4064,23.4962
8110,23.5641
7491,23.5021
8618,23.5069
6139,23.5102
1816,23.5147
990,23.5213
4247,23.5524
5812,23.5207
4348,23.5353
7703,23.5364
1938,23.5353
6438,23.5353
6652,23.5495
4510,23.559
1288,23.5383
6146,23.5625
5,23.548
5275,23.5495
32,23.5704
9026,23.5625
3133,23.5524
9770,23.5697
6341,23.5625
2045,23.5524
9661,23.5752
3514,23.5625
2305,23.5704
7208,23.554
4984,23.572
7834,23.6106
9864,23.5816
4693,23.5945
516,23.572
6739,23.572
4814,23.5904
2323,23.5814
6222,23.5904
2837,23.5829
2352,23.5963
8466,23.5858
464,23.5876
3653,23.5904
2410,23.6071
2573,23.5969
6727,23.6038
5230,23.613
1703,23.6129
768,23.6106
6196,23.6086
8395,23.6072
3263,23.5969
2533,23.6001
2121,23.5969
8552,23.6257
7621,23.6294
4411,23.6018
1547,23.6136
588,23.6019
5219,23.6085
6172,23.6085
9729,23.6086
7264,23.6394
2129,23.6048
6781,23.6086
5109,23.613
1130,23.6085
8595,23.6295
4687,23.6367
4384,23.613
960,23.6178
7659,23.6545
2682,23.6086
7841,23.616
8087,23.6237
6076,23.6413
5830,23.6573
2155,23.6571
9326,23.6237
4908,23.6571
9110,23.6277
8261,23.648
4655,23.6334
310,23.6648
298,23.6298
8616,23.64
4905,23.6301
501,23.6257
862,23.6759
9182,23.6673
4962,23.6491
5960,23.6538
9345,23.6463
7598,23.6464
8415,23.6492
6197,23.6515
7707,23.6673
900,23.6602
7992,23.6673
4699,23.6673
6420,23.6603
6081,23.6782
4680,23.6782
3388,23.6702
5924,23.6854
3588,23.6596
3422,23.6673
2369,23.6673
2659,23.6673
7569,23.6652
9167,23.6673
4509,23.6702
8142,23.7264
7965,23.6732
5625,23.6686
4536,23.6928
3822,23.6774
2993,23.6962
2681,23.6741
2610,23.6782
1727,23.6702
1124,23.6866
8083,23.6702
9906,23.6787
132,23.7
9911,23.6962
6715,23.6886
3413,23.6854
5507,23.6854
2578,23.6819
5415,23.6886
9746,23.7095
7275,23.7035
8145,23.7173
2502,23.7055
5173,23.7045
1893,23.7055
6945,23.7264
1446,23.7346
5504,23.7092
7308,23.7092
2858,23.7115
1039,23.7268
7872,23.7264
7850,23.7236
6776,23.767
513,23.7475
1332,23.7208
7548,23.7305
2805,23.7475
9264,23.7477
7660,23.7565
3197,23.7437
5174,23.7709
9939,23.781
1527,23.8038
7887,23.7723
4530,23.7754
8292,23.7752
5382,23.7577
6666,23.7752
5530,23.7594
5198,23.7768
8443,23.7694
551,23.7697
9148,23.7715
7416,23.8238
5480,23.7716
2333,23.7752
5614,23.8037
116,23.7895
1859,23.8037
7358,23.8295
6764,23.8115
9303,23.8126
3744,23.8238
3705,23.8085
8461,23.8059
303,23.8238
4039,23.8045
6273,23.8059
9986,23.8138
6949,23.8207
9475,23.8421
7805,23.8234
3075,23.8133
4786,23.8344
9991,23.8273
3048,23.8287
595,23.8238
357,23.838
4347,23.8345
9692,23.8402
2412,23.8327
4784,23.8364
1372,23.8345
4730,23.8345
3480,23.8687
850,23.8382
8897,23.838
7125,23.887
1240,23.8862
3670,23.8397
1011,23.8875
3858,23.8528
1396,23.854
6626,23.8524
8236,23.8713
7206,23.859
3715,23.8744
1655,23.8939
6527,23.8509
8522,23.8505
8704,23.8655
4031,23.8554
7123,23.8595
959,23.9088
4034,23.9033
9857,23.9147
6157,23.8875
641,23.9055
509,23.9086
9775,23.9113
5189,23.8817
9472,23.8875
7728,23.8871
6743,23.8875
166,23.93
5994,23.9113
3293,23.8911
8285,23.8931
5270,23.9113
7964,23.899
921,23.9025
2937,23.9025
2774,23.9033
8884,23.9213
8065,23.9179
3700,23.9146
3224,23.904
1674,23.9395
1226,23.9113
974,23.9033
5105,23.9287
9987,23.9179
3163,23.9179
4961,23.9138
8316,23.9245
6452,23.9425
5389,23.9425
2959,23.9213
1937,23.9323
5973,23.93
2334,23.9399
6494,23.9346
2790,23.9291
120,23.9524
215,23.9401
3473,23.9414
9640,23.9414
2435,23.9437
5990,23.9753
3402,23.9425
1567,23.9437
1141,23.9404
4932,23.968
8354,23.9427
2301,23.9524
534,23.9613
9088,23.9531
7815,23.9524
8818,23.9655
8600,23.9663
7489,23.9524
970,23.9482
9816,23.9524
3483,23.968
6059,23.9664
5516,23.9634
5373,23.9613
5037,23.9721
4870,23.9618
1272,23.9642
9690,23.9629
5163,23.968
3729,23.9663
6842,23.9663
3428,23.9678
2256,24.0102
685,23.968
2424,23.9705
8158,23.9906
986,23.9842
652,23.9871
4146,23.985
3910,23.9842
2287,24.0107
4882,23.985
7771,23.9906
4533,23.9842
7464,24.0347
6233,24.0216
1532,24.0072
1277,23.9906
9841,24.0102
9637,24.0421
5385,23.9894
462,24.0121
5499,23.9973
2039,24.0242
8362,24.0007
1322,24.026
5157,24.0184
1693,24.0091
1994,24.0184
1125,24.0342
9525,24.0294
7354,24.0428
2919,24.0277
1839,24.0221
6539,24.0244
2688,24.0588
3692,24.0318
4706,24.0531
4733,24.04
6358,24.0645
3830,24.04
1179,24.0421
6938,24.0396
8445,24.0398
3449,24.0398
1836,24.0353
7262,24.04
5671,24.04
3039,24.056
4938,24.0421
8365,24.0519
6026,24.0531
1860,24.0539
1096,24.0588
8997,24.0588
7714,24.0645
9945,24.069
1418,24.083
7559,24.0645
5126,24.0793
5702,24.0645
6698,24.0793
214,24.0713
8569,24.0969
4080,24.0916
5313,24.083
6800,24.0916
5339,24.1516
4095,24.0916
3998,24.1016
3859,24.1036
352,24.1265
8995,24.0913
4975,24.1016
946,24.1029
8787,24.0983
3583,24.1036
3542,24.1035
6300,24.0969
5114,24.1019
7259,24.1059
5229,24.0969
3765,24.111
7904,24.1049
5705,24.1151
1494,24.1086
4237,24.1036
3470,24.1036
6674,24.1076
6376,24.132
5309,24.1049
3843,24.1227
1932,24.1265
7868,24.1265
5225,24.1227
1621,24.1105
2071,24.1218
7204,24.132
9644,24.1562
9891,24.1765
3581,24.1307
9165,24.1286
8496,24.1286
9179,24.1295
5127,24.132
426,24.1496
9038,24.132
8528,24.1496
4888,24.155
2329,24.1326
1652,24.1496
209,24.1499
7299,24.1398
3582,24.1373
3995,24.1387
813,24.142
845,24.1496
8295,24.1479
5384,24.1496
4804,24.1682
4464,24.1392
1444,24.155
3231,24.1549
8994,24.1496
7848,24.1602
9105,24.1496
3578,24.1496
3109,24.1541
8892,24.1516
8748,24.1556
8447,24.1671
5878,24.182
4129,24.1535
3930,24.1516
3151,24.1785
1928,24.1556
7793,24.1847
5701,24.1525
518,24.1715
9490,24.1758
613,24.1626
8265,24.1652
6339,24.1746
7936,24.1768
3987,24.1556
393,24.1664
5472,24.1641
587,24.1634
5252,24.177
717,24.1671
715,24.177
3644,24.1775
9306,24.1798
9259,24.1664
8473,24.177
3385,24.1768
2009,24.1944
3714,24.189
7849,24.1757
756,24.1785
7748,24.1774
3174,24.1774
3278,24.2086
4480,24.1966
597,24.1925
9135,24.1966
2632,24.1966
9382,24.1923
9794,24.1927
4959,24.1925
3187,24.1939
8262,24.1953
8179,24.2257
3474,24.2046
1869,24.2004
908,24.2174
3852,24.2166
5369,24.2098
3969,24.1988
3665,24.2284
8198,24.2118
3505,24.2277
526,24.2336
4423,24.216
8015,24.2397
7783,24.2099
9869,24.2094
6247,24.2086
4609,24.2118
2198,24.2356
8003,24.2318
3623,24.2213
4036,24.2328
7369,24.2215
1131,24.2187
4470,24.2128
1133,24.2144
7690,24.2287
5099,24.2571
2201,24.2251
2344,24.2328
8002,24.2328
1447,24.2703
5521,24.2292
9846,24.2481
7652,24.2318
8614,24.2308
8584,24.2397
1680,24.2302
542,24.2397
4919,24.2397
7371,24.2318
5864,24.2318
2225,24.2457
280,24.2324
4861,24.2324
7913,24.2405
9202,24.2526
3206,24.2738
3032,24.2703
1748,24.2457
5045,24.255
4950,24.248
976,24.244
5695,24.2543
1388,24.2615
1948,24.255
8848,24.2571
8028,24.2442
3026,24.2543
9674,24.263
9413,24.2543
7737,24.2487
7476,24.2504
7159,24.2487
8381,24.2676
6837,24.2487
3451,24.2703
62,24.2464
5888,24.2495
2942,24.2737
7556,24.2807
4067,24.2639
2996,24.2636
1643,24.2662
155,24.2571
8739,24.2571
6361,24.2729
4369,24.2851
9680,24.272
4794,24.2587
9186,24.2676
7770,24.2575
8141,24.2844
5650,24.2881
4429,24.2676
471,24.2821
8833,24.3039
6456,24.286
5069,24.286
3238,24.2978
4312,24.2841
1529,24.2769
727,24.2881
6554,24.2807
545,24.3035
58,24.286
6096,24.296
466,24.3118
3003,24.3493
2883,24.3041
5158,24.2984
1172,24.2998
1078,24.3029
4161,24.3052
6687,24.3048
5502,24.3039
2900,24.3052
7773,24.2998
9370,24.3028
8247,24.3049
1813,24.3039
9973,24.3171
3013,24.3049
6706,24.3039
3636,24.3158
3518,24.357
1509,24.3239
2253,24.317
9131,24.3338
7745,24.3346
7263,24.3146
9040,24.357
7314,24.3177
3596,24.3493
786,24.3269
6962,24.3188
9015,24.3472
2119,24.3502
1914,24.3789
1142,24.357
2768,24.3352
3237,24.3602
8845,24.3329
7776,24.3376
6313,24.3355
2466,24.3472
5064,24.3612
3793,24.3376
877,24.3602
5196,24.3349
4611,24.3546
153,24.357
5567,24.3382
844,24.3376
9310,24.3629
6551,24.3745
1625,24.3502
2205,24.357
8886,24.3602
6252,24.3502
4675,24.3502
3833,24.3821
328,24.3638
9461,24.3638
6511,24.4005
1261,24.3596
1067,24.3745
4532,24.3868
1424,24.3772
840,24.3862
5301,24.357
8840,24.3602
8318,24.3638
6654,24.3609
9501,24.3602
1267,24.3602
1523,24.3602
6117,24.3745
1661,24.3765
5591,24.3668
3740,24.37
9620,24.3793
8795,24.3805
7592,24.3862
2529,24.3778
6562,24.3746
1856,24.3772
4632,24.3825
4707,24.3803
6205,24.3772
7870,24.3851
4492,24.3862
3268,24.3937
8717,24.3868
1638,24.3815
472,24.3862
1293,24.3984
1086,24.3851
5977,24.4107
9870,24.4227
9340,24.3978
7435,24.3937
5728,24.4005
2944,24.3943
5371,24.3937
5890,24.4005
7028,24.3927
3418,24.3961
1791,24.3937
9174,24.4005
8765,24.3978
4836,24.4005
755,24.4186
5991,24.4122
8223,24.4035
3256,24.4005
9742,24.4029
6598,24.4125
2404,24.4161
2342,24.4056
2475,24.4314
1946,24.4097
6060,24.433
5621,24.4186
7779,24.4107
305,24.4464
6017,24.4186
4228,24.4267
1725,24.4324
7119,24.4136
4491,24.4382
5780,24.4157
636,24.4436
6127,24.4382
7411,24.4186
6639,24.4383
2542,24.4259
9247,24.4509
8605,24.4239
1637,24.4464
8701,24.4382
1410,24.4383
2,24.464
2802,24.435
226,24.4344
9918,24.435
999,24.4383
1301,24.435
5364,24.4436
5041,24.4509
3853,24.4383
885,24.4382
6565,24.4382
1281,24.4383
9917,24.4435
8864,24.4464
6982,24.4701
5972,24.4617
3127,24.4527
1788,24.4491
5836,24.4527
3372,24.4621
5558,24.4532
3857,24.4617
2428,24.4469
914,24.4527
5004,24.4575
3796,24.4483
2426,24.4597
2283,24.4575
3647,24.4597
1848,24.4678
3743,24.4763
5496,24.4527
2264,24.4534
831,24.4617
9860,24.491
8210,24.4561
6744,24.4747
2708,24.4628
5148,24.4589
6935,24.4624
5426,24.4653
4678,24.4825
437,24.4617
387,24.4699
4578,24.4617
7875,24.4638
9935,24.4638
1263,24.4796
6946,24.4675
2252,24.5222
28,24.4699
9150,24.4673
7594,24.5071
6579,24.4796
2048,24.4749
3991,24.4791
319,24.4742
4785,24.491
7344,24.4827
5927,24.4868
2761,24.5147
1852,24.4956
25,24.5222
2985,24.5043
3193,24.5071
624,24.5353
2028,24.4911
9392,24.4946
7141,24.498
9784,24.5071
1905,24.4982
4479,24.5079
6838,24.5071
9996,24.5071
5595,24.526
4831,24.5026
8699,24.5057
1820,24.528
6531,24.5074
8961,24.526
5367,24.5256
3684,24.5095
103,24.518
2277,24.5169
4383,24.5147
9362,24.5222
6670,24.5222
4288,24.5256
7607,24.5197
3497,24.5384
2839,24.517
5572,24.5256
3380,24.5242
2625,24.5639
6259,24.5222
7919,24.5256
7042,24.5353
6199,24.5481
5570,24.5294
5247,24.5397
2855,24.5312
1857,24.5596
4565,24.5593
4735,24.5611
1504,24.5595
2327,24.5538
9744,24.5659
8958,24.5476
6880,24.5596
4467,24.5564
8266,24.5702
8254,24.5595
7794,24.5593
4822,24.5617
926,24.5593
7781,24.5595
6055,24.5591
1970,24.5841
2548,24.5697
2930,24.5659
6972,24.5697
9330,24.5763
2743,24.5837
5086,24.5732
8271,24.5872
5283,24.5732
117,24.584
6176,24.576
6413,24.5841
6804,24.6102
1196,24.5992
2029,24.5959
9730,24.5999
2274,24.6145
8078,24.6013
9993,24.6032
8943,24.6032
7698,24.6086
5392,24.6145
4264,24.6078
3548,24.6026
3165,24.6145
2747,24.6086
2303,24.6054
9422,24.6327
2675,24.6145
2572,24.6145
4448,24.6054
6614,24.6145
6508,24.6145
6610,24.6164
6985,24.6191
8102,24.6193
1934,24.6183
5102,24.6191
3999,24.6348
2979,24.6284
2165,24.6239
8976,24.6831
5687,24.6274
4099,24.63
1219,24.6274
661,24.6214
1800,24.6225
2395,24.6359
6884,24.6491
4382,24.6324
7179,24.6351
943,24.6298
929,24.638
8550,24.6351
3932,24.6327
4531,24.6491
2158,24.6351
1738,24.6359
2999,24.6359
7825,24.6374
6507,24.6415
6642,24.6581
7999,24.6541
3395,24.6502
1821,24.638
336,24.6377
3080,24.6429
7763,24.6889
4486,24.6581
3674,24.6428
8474,24.6451
695,24.6503
9767,24.6466
7711,24.6634
5460,24.6499
3415,24.6491
6673,24.6491
9667,24.6532
8883,24.6499
5365,24.6499
3675,24.6705
1963,24.6499
8050,24.6645
5237,24.6518
5026,24.6761
7312,24.6705
6454,24.6748
7103,24.6841
778,24.6888
7389,24.675
4505,24.6936
2499,24.6841
1908,24.6758
9253,24.6841
5831,24.6761
4725,24.6761
4398,24.6917
1220,24.6833
3489,24.6968
2599,24.6761
416,24.6812
170,24.7115
9614,24.6833
774,24.688
735,24.6787
304,24.6831
6286,24.6833
8857,24.6888
9377,24.6831
3661,24.6833
1412,24.6877
1266,24.6847
1198,24.6841
8288,24.6888
6948,24.6875
3679,24.6871
524,24.6936
6793,24.6936
6557,24.6936
671,24.6966
5294,24.7006
4256,24.7052
4001,24.6966
2833,24.6951
2660,24.7072
6919,24.702
1062,24.7006
433,24.7051
6613,24.7029
4988,24.7029
4723,24.7029
7457,24.7319
6664,24.7035
6544,24.7035
3974,24.7101
1224,24.7083
5992,24.7129
9193,24.7045
4739,24.7165
2215,24.7068
3214,24.712
1851,24.7175
9409,24.7198
9281,24.7154
3879,24.7136
9248,24.7313
3308,24.7319
4664,24.7295
9976,24.7301
8206,24.7415
8013,24.7319
5035,24.7301
1253,24.7415
6963,24.771
1151,24.7569
2159,24.7612
7404,24.7499
1121,24.7569
2830,24.771
1782,24.7812
8859,24.7569
8954,24.7749
8890,24.7627
8812,24.7627
7930,24.771
3140,24.7823
9903,24.7625
3719,24.7643
6576,24.7839
1722,24.7627
1137,24.7638
6274,24.771
1591,24.7775
6977,24.7769
5002,24.771
9334,24.7697
1430,24.7763
1251,24.7805
2199,24.771
9500,24.7815
9385,24.802
5376,24.7812
7250,24.795
1122,24.7901
8219,24.8028
3266,24.7962
5826,24.7839
2627,24.795
8784,24.7909
1149,24.7926
1336,24.8063
375,24.8084
6852,24.8084
5761,24.8031
5482,24.8251
3958,24.8084
5727,24.81
3712,24.8143
9204,24.8063
9549,24.8143
8686,24.8077
3541,24.8239
8287,24.819
2765,24.8333
8568,24.8141
2991,24.8239
403,24.8118
3663,24.8239
7156,24.819
4078,24.8323
9633,24.8299
5457,24.819
1091,24.8196
5583,24.8333
6255,24.8239
9241,24.8256
8620,24.8324
5361,24.8256
3383,24.8256
2647,24.8349
8957,24.8323
7955,24.8296
6131,24.8312
1740,24.8333
2727,24.8333
173,24.8385
131,24.8333
7744,24.8349
9960,24.8333
3820,24.8335
2455,24.8509
2262,24.8385
9524,24.8335
4427,24.8349
