t,vm
127.500,13.562
127.600,13.094
127.700,13.529
127.800,13.861
127.900,13.892
128.000,14.022
128.100,14.252
128.200,14.681
128.300,15.107
128.400,15.632
128.500,15.854
128.600,15.974
128.700,14.995
128.800,14.920
128.900,15.145
129.000,15.069
129.100,15.294
129.200,14.917
129.300,15.343
129.400,15.866
129.500,15.587
129.600,15.109
129.700,15.033
129.800,15.558
129.900,15.880
130.000,15.801
130.100,16.722
130.200,16.338
130.300,17.057
130.400,17.471
130.500,17.584
130.600,17.596
130.700,17.308
130.800,17.522
130.900,17.234
131.000,18.048
131.100,18.458
131.200,18.665
131.300,18.772
131.400,19.178
131.500,18.682
131.600,19.089
131.700,19.193
131.800,18.397
131.900,18.705
132.000,19.012
132.100,19.317
132.200,19.120
132.300,19.425
132.400,20.027
132.400,10.000
132.500,10.000
132.600,10.000
132.700,10.000
132.800,10.000
132.900,10.000
133.000,10.000
133.100,10.000
133.200,10.000
133.300,10.000
133.400,10.000
133.500,10.000
133.600,10.000
133.700,10.000
133.800,10.000
133.900,10.000
134.000,10.000
134.100,10.000
134.200,10.000
134.300,10.000
134.400,10.000
134.500,10.050
134.600,9.100
134.700,8.554
134.800,8.511
134.900,9.469
135.000,9.822
135.100,10.272
135.200,10.421
135.300,9.369
135.400,9.622
135.500,9.974
135.600,10.624
135.700,11.271
135.800,11.815
135.900,12.256
136.000,12.394
136.100,12.832
136.200,12.468
136.300,12.606
136.400,12.943
136.500,13.578
136.600,13.210
136.700,13.344
136.800,13.677
136.900,13.509
137.000,13.542
137.100,13.174
137.200,12.708
137.300,12.644
137.400,12.981
137.500,13.216
137.600,13.150
137.700,13.184
137.800,12.819
137.900,13.354
138.000,13.488
138.100,13.420
138.200,13.653
138.300,13.685
138.400,14.116
138.500,14.346
138.600,14.374
138.700,14.002
138.800,14.432
138.900,13.260
139.000,13.594
139.100,14.626
139.200,14.853
139.300,14.378
139.400,13.707
139.500,13.938
139.600,14.268
139.700,14.397
139.800,14.025
139.900,14.355
140.000,14.183
140.100,14.612
140.200,14.439
140.300,15.367
140.400,15.290
140.500,15.814
140.600,15.635
140.700,14.856
140.800,15.682
140.900,15.704
141.000,15.725
141.100,16.247
141.200,15.765
141.300,16.086
141.400,16.206
141.500,15.225
141.600,15.849
141.700,16.470
141.800,15.187
141.900,15.311
142.000,12.735
142.100,13.571
142.200,13.703
142.300,13.435
142.400,14.468
142.500,13.495
142.600,13.428
142.700,12.761
142.800,12.997
142.900,13.132
143.000,12.166
143.100,11.905
143.200,10.746
143.300,8.792
143.400,9.648
143.500,9.900
143.600,9.350
143.700,9.404
143.800,9.757
143.900,9.608
144.000,9.860
144.100,10.311
144.200,10.659
144.300,10.606
144.400,10.553
144.500,10.200
144.600,10.149
144.700,10.398
144.800,10.846
144.900,10.692
145.000,10.738
145.100,10.385
145.200,10.533
145.300,10.380
145.400,10.928
145.500,10.774
145.600,10.920
145.700,11.165
145.800,10.409
145.900,10.357
146.000,10.406
146.100,11.153
146.200,11.198
146.300,12.042
146.400,12.282
146.500,11.520
146.600,11.563
146.700,10.805
146.800,11.351
146.900,10.994
147.000,11.239
147.100,10.883
147.200,10.428
147.300,10.676
147.400,10.623
147.500,10.570
147.600,9.917
147.700,10.767
147.800,10.613
147.900,11.260
148.000,12.104
148.100,11.744
148.200,11.285
148.300,11.128
148.400,11.373
148.500,11.416
148.600,12.059
148.700,12.599
148.800,12.836
148.900,13.371
149.000,14.204
149.100,14.133
149.200,14.863
149.300,15.088
149.400,15.113
149.500,14.237
149.600,14.366
149.700,13.794
149.800,13.825
149.900,14.256
150.000,14.285
150.100,14.814
150.200,15.540
150.300,15.862
150.400,15.683
150.500,15.204
150.600,15.228
150.700,15.452
150.800,15.875
150.900,16.395
151.000,16.413
151.100,16.431
151.200,16.449
151.300,16.767
151.400,16.683
151.500,16.400
151.600,15.118
151.700,15.542
151.800,16.064
151.900,16.084
152.000,16.304
152.100,16.722
152.200,16.739
152.300,16.355
152.400,16.673
152.500,16.590
152.600,16.007
152.700,16.127
152.800,16.446
152.900,16.364
153.000,16.582
153.100,17.099
153.200,17.514
153.300,17.626
153.400,17.638
153.500,17.750
153.600,17.661
153.700,16.973
153.800,16.088
153.900,16.607
154.000,16.924
154.100,17.040
154.200,17.655
154.300,17.966
154.400,18.276
154.500,17.585
154.600,17.897
154.700,17.708
154.800,18.119
154.900,17.928
155.000,17.839
155.100,16.650
155.200,16.866
155.300,16.382
155.400,16.400
155.500,15.818
155.600,16.439
155.700,16.557
155.800,16.774
155.900,16.890
156.000,17.306
156.100,16.819
156.200,17.735
156.300,17.946
156.400,18.257
156.500,18.765
156.600,18.472
156.700,19.179
156.800,19.483
156.900,18.486
157.000,18.494
157.100,18.001
157.200,18.411
157.300,19.519
157.400,19.521
157.500,21.024
157.500,10.000
157.600,10.000
157.700,10.000
157.800,10.000
157.900,10.000
158.000,10.000
158.100,10.000
158.200,10.000
158.300,10.000
158.400,10.000
158.500,10.000
158.600,10.000
158.700,10.000
158.800,10.000
158.900,10.000
159.000,10.000
159.100,10.000
159.200,10.000
159.300,10.000
159.400,10.000
159.500,10.000
159.600,10.550
159.700,8.897
159.800,8.853
159.900,9.008
160.000,9.063
160.100,9.618
160.200,9.870
160.300,9.821
160.400,10.472
160.500,9.919
160.600,9.170
160.700,10.024
160.800,9.274
160.900,9.527
161.000,9.680
161.100,9.631
161.200,9.983
161.300,9.733
161.400,10.285
161.500,10.733
161.600,10.879
161.700,10.725
161.800,10.271
161.900,10.720
162.000,11.066
162.100,10.711
162.200,10.958
162.300,10.603
162.400,11.050
162.500,10.295
162.600,10.443
162.700,11.091
162.800,11.335
162.900,10.979
163.000,11.024
163.100,11.569
163.200,12.011
163.300,12.251
163.400,12.590
163.500,13.127
163.600,13.661
163.700,12.793
163.800,13.329
163.900,13.662
164.000,13.694
164.100,13.825
164.200,13.956
164.300,14.086
164.400,14.116
164.500,14.345
164.600,14.774
164.700,13.800
164.800,14.131
164.900,14.960
165.000,14.485
165.100,13.913
165.200,14.543
165.300,14.171
165.400,14.000
165.500,13.830
165.600,13.661
165.700,13.292
165.800,13.326
165.900,13.659
166.000,13.991
166.100,13.621
166.200,14.253
166.300,14.382
166.400,14.110
166.500,14.639
166.600,14.366
166.700,14.994
166.800,13.519
166.900,13.752
167.000,12.483
167.100,13.020
167.200,13.255
167.300,13.389
167.400,12.622
167.500,12.059
167.600,12.099
167.700,12.138
167.800,12.177
167.900,11.017
168.000,11.361
168.100,11.605
168.200,12.147
168.300,11.786
168.400,12.227
168.500,11.766
168.600,10.907
168.700,11.452
168.800,11.495
168.900,11.738
169.000,12.079
169.100,12.919
169.200,12.954
169.300,12.789
169.400,13.225
169.500,13.859
169.600,14.790
169.700,15.416
169.800,14.939
169.900,15.264
170.000,14.688
170.100,15.114
170.200,15.639
170.300,15.361
170.400,15.784
170.500,14.805
170.600,12.931
170.700,12.766
170.800,12.302
170.900,13.441
171.000,13.374
171.100,14.107
171.200,11.636
171.300,11.978
171.400,12.018
171.500,11.958
171.600,10.898
171.700,11.344
171.800,10.987
171.900,10.732
172.000,10.979
172.100,11.224
172.200,11.468
172.300,11.510
172.400,10.853
172.500,11.098
172.600,11.143
172.700,11.587
172.800,11.629
172.900,12.571
173.000,13.208
173.100,13.842
173.200,13.573
173.300,13.505
173.400,13.938
173.500,14.168
173.600,14.597
173.700,14.924
173.800,14.949
173.900,15.075
174.000,15.799
174.100,16.220
